#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE     VSTAT     VSYS      VMEAS     VMEASERR  VSYSERR   VERR     
54.04172  -54.03661 17.99684  17.96559  0.04406   0.02432   242.61174 57.75567  -0.02432  -1.86507  55.86628  0.04346   2.00000   2.00047  
54.28022  -53.94397 23.30499  22.96098  0.17408   0.09608   7.59406   55.81722  1.90799   0.89295   58.61816  2.77608   2.00000   3.42149  
54.31425  -54.03253 20.37609  19.95360  0.18748   0.10348   81.99158  64.02915  0.10688   -7.00152  57.13450  0.15976   2.00000   2.00637  
53.99901  -54.08846 22.77140  22.49057  0.08846   0.04882   11.49756  54.89714  -4.55149  -1.84936  48.49629  1.68761   2.00000   2.61688  
54.61693  -54.13957 23.28055  22.93998  0.38798   0.21414   7.76669   60.41800  -1.50144  0.23622   59.15278  2.70220   2.00000   3.36182  
53.97453  -53.95251 20.85680  20.54073  0.04980   0.02749   55.37530  66.99309  0.04158   1.62697   68.66164  0.25587   2.00000   2.01630  
53.86981  -54.26125 23.64776  23.25410  0.27216   0.15021   5.98757   69.95968  2.54825   -1.30481  71.20312  3.69232   2.00000   4.19920  
53.92246  -54.01423 23.39601  23.03916  0.04774   0.02635   7.07509   55.20550  -0.75375  -2.64147  51.81028  3.02219   2.00000   3.62404  
54.05197  -53.97563 22.30738  22.06798  0.03908   0.02157   16.57559  51.97805  -1.11600  -2.38180  48.48025  1.08802   2.00000   2.27679  
54.07238  -54.31135 23.35367  23.00280  0.31422   0.17343   7.25907   73.05532  1.13448   -1.18884  73.00096  2.93051   2.00000   3.54794  
54.23766  -54.01451 23.34479  22.99517  0.14042   0.07750   7.31295   51.71603  -3.49582  -1.04222  47.17799  2.90461   2.00000   3.52658  
54.18241  -54.17634 23.22564  22.89258  0.20626   0.11384   8.15645   54.94836  -5.31265  1.46788   51.10359  2.54800   2.00000   3.23918  
53.69200  -53.85784 23.68472  23.28503  0.23042   0.12718   5.83109   59.83214  2.87631   2.15093   64.85938  3.81154   2.00000   4.30440  
54.16763  -54.08338 22.53655  22.27858  0.12900   0.07120   14.04496  54.99058  0.30834   3.49492   58.79385  1.32732   2.00000   2.40037  
54.04189  -53.98879 23.18240  22.85478  0.02706   0.01494   8.46722   56.36079  -2.61938  -1.24036  52.50104  2.43619   2.00000   3.15199  
54.00862  -53.97640 22.84340  22.55510  0.02414   0.01332   10.93113  53.97829  -0.44335  1.38884   54.92378  1.79309   2.00000   2.68611  
54.10900  -54.08288 20.99918  20.75052  0.10472   0.05780   47.41431  60.39909  -0.34932  -3.88351  56.16626  0.30825   2.00000   2.02362  
54.14087  -53.99823 19.94041  19.49451  0.08282   0.04571   111.02708 61.50214  -0.08077  1.36044   62.78182  0.11104   2.00000   2.00308  
53.84956  -54.11357 23.07659  22.76204  0.14386   0.07940   9.22971   57.32401  -2.07184  3.85626   59.10844  2.19672   2.00000   2.97079  
54.00693  -53.99527 20.88405  20.58307  0.00624   0.00344   53.76860  50.87926  -0.04800  -2.91969  47.91158  0.26507   2.00000   2.01749  
